time,BTC,ETH,BCH,DASH,BNB,XMR,LTC,NEO,ETC,VEN,EOS,XTZ,MIOTA,USDT,ADA,XEM,XRP,XLM,TRX,DOGE
2020-02-18,10274.35,290.0,426.74,121.07,25.03,88.48,79.1,16.08,10.23,4.185,4.664,3.551,0.2948,1.011,0.0637,0.06684000000000001,0.30310000000000004,0.077,0.022940000000000002,0.002887
2020-02-19,10300.04,270.88,423.71,109.28,23.12,82.18,74.24,14.35,9.035,3.947,4.611,3.949,0.2936,1.07,0.0634,0.06652000000000001,0.309,0.07979,0.022820000000000003,0.002889
2020-02-20,9698.59,263.19,387.16,106.95,22.64,79.04,72.16,14.32,8.971,3.949,4.058,3.895,0.2707,1.01,0.059000000000000004,0.06128000000000001,0.28150000000000003,0.07165,0.02049,0.002766
2020-02-21,9766.16,266.98,388.12,109.49,22.8,82.03,74.9,14.53,9.915,3.9859999999999998,4.189,3.769,0.2741,1.009,0.06019000000000001,0.064,0.27940000000000004,0.07287,0.02077,0.002887
2020-02-22,9720.21,265.77,380.37,109.38,22.34,82.84,76.84,13.92,9.671,3.975,4.163,3.541,0.2733,1.007,0.060480000000000006,0.06309000000000001,0.2785,0.07165,0.020870000000000003,0.002719
2020-02-23,10011.4,275.58,404.62,109.75,23.15,86.13,80.6,14.61,10.24,4.101,4.412,3.586,0.28350000000000003,1.006,0.06244,0.0634,0.2854,0.07345,0.021500000000000002,0.002768
2020-02-24,10019.3,268.57,408.32,105.44,22.67,83.74,77.46,13.87,9.463,3.972,4.414,3.535,0.2818,1.037,0.06242,0.06226,0.2851,0.07368000000000001,0.021480000000000003,0.002698
2020-02-25,9682.05,257.03,379.53,99.87,21.32,79.18,73.24,12.71,9.326,3.829,4.242,3.2,0.2621,1.039,0.05949000000000001,0.058320000000000004,0.271,0.06925,0.02023,0.0026839999999999998
2020-02-26,9379.07,234.61,362.07,90.84,19.26,73.16,67.7,11.76,8.441,3.614,4.109,2.992,0.2501,1.067,0.05666,0.053540000000000004,0.255,0.06456,0.01948,0.0026179999999999997
2020-02-27,8978.84,234.92,335.42,92.8,19.42,71.63,64.07,11.54,8.022,3.626,3.737,2.9939999999999998,0.23,1.018,0.05226,0.05623,0.2477,0.06309000000000001,0.01769,0.002554
2020-02-28,8908.8,229.75,329.29,91.81,19.4,70.24,62.1,11.49,7.744,3.584,3.681,2.912,0.2209,1.025,0.05272,0.05518000000000001,0.2441,0.061500000000000006,0.017830000000000002,0.002679
2020-02-29,8815.63,227.14,322.82,88.02,19.92,67.56,59.97,11.13,7.355,3.512,3.667,2.992,0.2212,1.034,0.05152,0.05337000000000001,0.2427,0.059910000000000005,0.01777,0.002509
2020-03-01,8776.71,222.71,324.94,88.74,19.65,67.04,59.53,11.62,7.818,3.5140000000000002,3.657,2.847,0.22210000000000002,1.028,0.05448000000000001,0.052790000000000004,0.2364,0.05856000000000001,0.017570000000000002,0.0024700000000000004
2020-03-02,8983.78,234.41,342.83,92.23,20.17,69.49,62.68,12.25,8.643,3.666,3.771,2.899,0.22740000000000002,1.008,0.049940000000000005,0.056470000000000006,0.242,0.060390000000000006,0.01812,0.002457
2020-03-03,8940.69,229.13,339.38,89.5,20.14,68.09,61.57,11.72,8.586,3.6029999999999998,3.727,2.8280000000000003,0.22890000000000002,1.021,0.0507,0.056620000000000004,0.2399,0.060450000000000004,0.017990000000000003,0.002809
2020-03-04,8863.91,227.5,332.04,89.49,20.16,67.59,61.43,11.87,8.545,3.606,3.6790000000000003,3.112,0.2262,1.013,0.050660000000000004,0.056510000000000005,0.2384,0.059140000000000005,0.01802,0.0026019999999999997
2020-03-05,9179.74,233.59,343.37,92.02,21.39,69.79,62.92,12.29,8.272,3.73,3.847,3.337,0.23750000000000002,1.013,0.057980000000000004,0.05682,0.24350000000000002,0.061040000000000004,0.01846,0.002588
2020-03-06,9183.26,245.77,352.45,94.26,21.8,69.76,63.81,12.98,8.869,3.765,3.8689999999999998,3.235,0.2341,1.006,0.0517,0.05795,0.24650000000000002,0.061540000000000004,0.018420000000000002,0.0026349999999999998
2020-03-07,9225.42,244.59,341.99,91.71,20.98,67.51,62.61,12.1,7.987,3.659,3.855,3.27,0.2379,1.038,0.051890000000000006,0.056470000000000006,0.2457,0.061750000000000006,0.018420000000000002,0.0026119999999999997
2020-03-08,8920.28,215.06,331.25,80.1,18.48,59.59,54.8,10.11,6.633,3.312,3.654,2.998,0.22360000000000002,1.11,0.04895000000000001,0.05543000000000001,0.23670000000000002,0.05847000000000001,0.017130000000000003,0.0025989999999999997
2020-03-09,8200.82,207.83,280.39,74.69,17.37,56.83,51.15,10.3,7.067,3.265,3.176,2.665,0.19920000000000002,1.034,0.04401,0.049330000000000006,0.2117,0.052430000000000004,0.015320000000000002,0.002378
2020-03-10,8165.09,202.97,278.06,75.5,17.01,55.4,50.57,10.01,6.883,3.245,3.161,2.763,0.20070000000000002,1.035,0.04308,0.04916,0.21610000000000001,0.053360000000000005,0.01552,0.002392
2020-03-11,7998.79,203.16,274.91,75.44,17.13,55.9,50.69,9.63,6.721,3.266,3.117,2.684,0.2015,1.008,0.041760000000000005,0.047830000000000004,0.21380000000000002,0.052610000000000004,0.015320000000000002,0.002371
2020-03-12,7984.16,120.81,267.79,45.62,10.28,34.3,31.88,5.984,4.104,2.021,3.087,2.525,0.1966,1.666,0.03982,0.046740000000000004,0.21,0.050620000000000005,0.014960000000000001,0.002329
2020-03-13,5984.55,140.36,192.19,52.48,11.61,39.43,38.84,6.827,5.457,2.315,2.248,1.976,0.14300000000000002,1.071,0.029720000000000003,0.041710000000000004,0.16870000000000002,0.046860000000000006,0.011040000000000001,0.00193
2020-03-14,5665.57,126.54,168.3,47.76,10.46,38.48,35.2,5.832,4.687,2.13,2.1390000000000002,1.838,0.1322,1.093,0.02908,0.03973,0.1607,0.040690000000000004,0.010520000000000002,0.002022
2020-03-15,5961.78,127.6,191.51,48.22,10.69,38.64,36.58,6.169,5.06,2.202,2.155,1.7730000000000001,0.1338,1.112,0.028880000000000003,0.04027,0.1648,0.04071,0.011070000000000002,0.00201
2020-03-16,5364.93,117.55,184.35,45.27,9.843,36.55,34.57,5.676,4.577,2.073,2.051,1.542,0.12190000000000001,1.068,0.02695,0.039970000000000006,0.15280000000000002,0.03798,0.010360000000000001,0.001997
2020-03-17,5561.43,120.2,188.33,46.51,10.39,36.92,35.68,5.7379999999999995,4.939,2.194,2.042,1.491,0.1264,1.041,0.026670000000000003,0.03758,0.15280000000000002,0.03846,0.01042,0.001869
2020-03-18,5451.02,119.3,186.0,62.95,10.6,37.29,35.47,5.819,4.809,2.225,2.011,1.425,0.129,1.011,0.02653,0.03957,0.14980000000000002,0.038020000000000005,0.01029,0.001829
2020-03-19,6418.99,138.67,233.4,71.87,12.33,43.1,40.84,6.748,5.371,2.542,2.3970000000000002,1.756,0.1575,1.041,0.03202,0.047,0.17300000000000001,0.043190000000000006,0.01212,0.002028
2020-03-20,6932.04,140.89,245.14,75.41,12.53,41.86,43.81,6.591,5.149,2.551,2.526,1.875,0.164,1.116,0.034120000000000004,0.04544,0.1758,0.045070000000000006,0.01271,0.0020629999999999997
2020-03-21,6459.65,133.7,228.57,75.52,12.11,42.56,38.8,6.324,5.099,2.5460000000000003,2.364,1.755,0.1479,1.044,0.030590000000000003,0.043280000000000006,0.1621,0.040970000000000006,0.011670000000000002,0.0019459999999999998
2020-03-22,6415.14,125.42,233.09,67.49,11.41,40.04,39.7,5.96,4.74,2.395,2.392,1.717,0.1426,1.102,0.030520000000000002,0.05745000000000001,0.16190000000000002,0.040580000000000005,0.011600000000000001,0.0019549999999999997
2020-03-23,6614.56,138.33,227.38,71.41,12.51,44.63,40.0,6.77,5.4030000000000005,2.673,2.351,1.699,0.1452,1.022,0.03,0.04256,0.16190000000000002,0.04043,0.0117,0.002065
2020-03-24,6857.49,142.92,232.52,74.17,12.75,47.98,41.05,7.024,5.29,2.781,2.382,1.788,0.1462,1.016,0.03046,0.042870000000000005,0.1647,0.0407,0.01183,0.002081
2020-03-25,6980.29,141.05,230.47,69.82,12.57,47.15,40.69,7.062,5.181,2.751,2.375,1.795,0.1467,1.045,0.030520000000000002,0.043070000000000004,0.16570000000000001,0.04111,0.0118,0.002074
2020-03-26,6796.12,139.42,228.65,70.01,13.3,51.79,40.59,7.097,5.202,2.778,2.342,1.766,0.1456,1.009,0.031,0.04164,0.178,0.04309,0.01199,0.001999
2020-03-27,6876.97,132.32,233.71,70.02,12.57,48.76,38.83,6.731,5.011,2.623,2.372,1.7890000000000001,0.1506,1.08,0.031490000000000004,0.04232,0.1879,0.04369000000000001,0.012090000000000002,0.001985
2020-03-28,6384.56,132.55,217.46,67.4,12.3,47.59,39.5,6.798,4.98,2.5700000000000003,2.243,1.617,0.1416,1.023,0.029990000000000003,0.04145,0.1802,0.040810000000000006,0.011750000000000002,0.001964
2020-03-29,6286.96,125.11,217.53,62.17,11.52,44.43,37.25,6.312,4.926,2.418,2.217,1.581,0.14,1.069,0.03003,0.040440000000000004,0.177,0.040190000000000003,0.01144,0.0019549999999999997
2020-03-30,6616.94,136.39,226.42,67.88,12.42,47.6,40.65,6.6370000000000005,5.138,2.632,2.284,1.665,0.1466,1.035,0.030480000000000004,0.04009,0.1758,0.04118,0.011850000000000001,0.001937
2020-03-31,6531.66,133.93,223.9,66.29,12.73,47.5,39.36,6.864,5.018,2.64,2.26,1.6400000000000001,0.1463,1.019,0.030740000000000003,0.039040000000000005,0.1784,0.041120000000000004,0.013280000000000002,0.0019600000000000004
2020-04-01,6716.04,140.94,235.09,68.9,13.17,49.97,40.99,6.975,5.193,2.739,2.3,1.63,0.14850000000000002,1.012,0.030990000000000004,0.03875,0.1764,0.041920000000000006,0.011670000000000002,0.0019529999999999999
2020-04-02,7245.15,143.78,237.0,68.45,13.3,50.38,40.87,7.159,5.25,2.797,2.525,1.8,0.1555,1.065,0.03361,0.03882,0.1869,0.04333,0.01255,0.0019600000000000004
2020-04-03,7044.01,142.16,237.18,68.79,13.43,53.44,40.64,7.074,5.169,2.7720000000000002,2.388,1.7810000000000001,0.1552,1.046,0.032830000000000005,0.03835,0.1831,0.04225,0.012190000000000001,0.0019549999999999997
2020-04-04,7010.45,146.53,241.69,70.41,14.06,56.06,41.54,7.239,5.2620000000000005,2.826,2.404,1.732,0.15360000000000001,1.022,0.03259,0.038180000000000006,0.18430000000000002,0.0425,0.01221,0.001942
2020-04-05,6910.39,143.97,237.09,68.16,13.96,53.74,40.75,7.138,5.132,2.787,2.393,1.709,0.15030000000000002,1.02,0.03261,0.03846,0.1825,0.04365,0.01276,0.001947
2020-04-06,7359.05,172.51,262.88,74.21,15.33,59.43,45.86,8.445,6.189,3.02,2.773,1.913,0.1668,1.004,0.036090000000000004,0.04377,0.19870000000000002,0.05,0.01382,0.001997
2020-04-07,7462.51,171.69,256.59,73.67,15.02,58.12,46.17,7.769,5.589,2.96,2.83,2.114,0.1761,1.036,0.03726,0.041990000000000006,0.2054,0.05151000000000001,0.01412,0.002048
2020-04-08,7425.85,173.28,280.4,76.47,15.53,58.01,47.12,8.162,6.005,3.028,2.797,2.179,0.1728,1.009,0.037180000000000005,0.040040000000000006,0.2031,0.051570000000000005,0.013790000000000002,0.002186
2020-04-09,7374.01,172.01,274.55,84.25,15.09,58.55,46.69,8.088,5.998,2.998,2.759,2.179,0.1734,1.012,0.0366,0.040040000000000006,0.2025,0.052570000000000006,0.013810000000000001,0.0020800000000000003
2020-04-10,7304.8,160.43,258.81,78.6,14.45,54.77,43.83,7.531,5.609,2.826,2.746,2.116,0.17300000000000001,1.065,0.0362,0.03944,0.199,0.052390000000000006,0.01349,0.002043
2020-04-11,6956.27,160.14,240.1,77.21,14.05,54.15,42.98,7.453,5.388,2.831,2.551,2.049,0.16440000000000002,1.011,0.03413,0.037880000000000004,0.1925,0.04999000000000001,0.0131,0.00201
2020-04-12,7199.97,160.4,236.24,75.98,14.43,53.92,43.11,7.493,5.359,2.842,2.596,2.068,0.16740000000000002,1.043,0.03499,0.03869,0.1963,0.05156,0.013250000000000001,0.00206
2020-04-13,6913.76,158.52,233.35,74.84,15.13,53.51,41.76,7.402,5.313,2.819,2.502,2.016,0.161,1.011,0.03355,0.03891,0.1899,0.049060000000000006,0.01276,0.002059
2020-04-14,6986.75,160.08,227.3,74.23,15.91,54.43,41.57,7.451,5.31,2.827,2.507,2.004,0.1633,1.017,0.03379,0.03903,0.1897,0.04911,0.012780000000000001,0.002031
2020-04-15,6937.49,155.06,218.64,71.27,15.33,53.62,40.0,7.048,5.153,2.725,2.501,1.9809999999999999,0.1597,1.045,0.033690000000000005,0.038340000000000006,0.19010000000000002,0.048740000000000006,0.012770000000000002,0.002029
2020-04-16,7207.11,175.66,237.63,78.19,16.84,57.43,43.63,7.655,5.781,2.924,2.723,2.147,0.1605,1.015,0.035,0.038520000000000006,0.1935,0.049940000000000005,0.01323,0.00206
2020-04-17,7155.17,172.13,233.49,76.99,15.89,56.41,42.43,7.59,5.55,2.892,2.676,2.16,0.16,1.018,0.03483,0.038200000000000005,0.192,0.049850000000000005,0.013110000000000002,0.002061
2020-04-18,7304.35,188.94,247.42,81.07,17.46,58.37,44.31,8.311,5.995,2.9859999999999998,2.769,2.378,0.165,1.008,0.03692,0.038860000000000006,0.1973,0.05122,0.01352,0.0020900000000000003
2020-04-19,7276.84,185.31,241.45,83.31,16.27,57.5,43.52,7.704,5.5760000000000005,2.932,2.738,2.376,0.1632,1.022,0.03678,0.039150000000000004,0.19640000000000002,0.05079,0.013420000000000001,0.002157
2020-04-20,7225.23,176.88,226.42,78.83,15.33,55.2,41.1,7.285,5.34,2.8120000000000003,2.705,2.365,0.1608,1.058,0.03658,0.038110000000000005,0.19490000000000002,0.053270000000000005,0.0132,0.002098
2020-04-21,6948.78,173.37,222.72,75.47,15.32,55.21,40.95,7.303,5.298,2.817,2.571,2.213,0.1534,1.015,0.03506,0.03773,0.1869,0.051890000000000006,0.01271,0.002069
2020-04-22,7165.43,183.59,235.11,82.13,16.23,57.45,42.44,7.77,5.625,2.933,2.659,2.349,0.1577,1.006,0.03669,0.03671,0.19,0.055,0.01314,0.002039
2020-04-23,7731.56,194.8,245.05,85.83,16.15,60.24,44.1,7.961,5.712,3.078,2.77,2.583,0.1645,1.033,0.042620000000000005,0.037770000000000005,0.1995,0.06683,0.013930000000000001,0.002159
2020-04-24,7607.28,188.49,240.45,82.53,16.27,61.41,44.84,8.225,5.717,3.086,2.742,2.769,0.16840000000000002,1.014,0.043840000000000004,0.039270000000000006,0.197,0.06608,0.01433,0.0021969999999999997
2020-04-25,7708.4,195.62,242.41,86.34,22.61,61.24,45.36,8.592,5.871,3.102,2.8040000000000003,2.89,0.17300000000000001,1.022,0.04363,0.0409,0.19740000000000002,0.06323000000000001,0.01425,0.0021739999999999997
2020-04-26,7705.3,199.85,248.98,89.03,16.63,63.05,45.75,8.787,6.339,3.165,2.7800000000000002,2.866,0.1781,1.002,0.046220000000000004,0.039130000000000005,0.19770000000000001,0.06296,0.01425,0.002486
2020-04-27,7790.33,199.9,249.35,85.27,16.63,62.4,45.45,8.625,6.264,3.201,2.819,2.7880000000000003,0.17650000000000002,1.002,0.0475,0.03957,0.19990000000000002,0.06939000000000001,0.01463,0.0024159999999999997
2020-04-28,7791.85,197.73,243.13,83.19,16.65,63.7,46.04,8.597,6.211,3.189,2.779,2.8120000000000003,0.17450000000000002,1.006,0.048060000000000005,0.039990000000000005,0.2185,0.07153000000000001,0.015490000000000002,0.002371
2020-04-29,8952.44,228.15,276.55,93.82,17.95,70.39,52.29,9.699,6.943,3.6109999999999998,3.083,3.013,0.1885,1.02,0.052230000000000006,0.042,0.2311,0.07372000000000001,0.01649,0.002564
2020-04-30,9460.77,212.92,264.4,86.03,17.09,65.39,48.73,9.139,6.561,3.55,3.113,3.047,0.19160000000000002,1.096,0.054450000000000005,0.044020000000000004,0.2359,0.07456,0.01674,0.0026669999999999997
2020-05-01,9066.47,215.08,258.78,84.27,17.72,65.29,48.23,9.283,6.711,3.629,2.932,2.949,0.1879,1.028,0.05186,0.04206,0.22440000000000002,0.07349,0.01648,0.00252
2020-05-02,9013.29,216.98,261.98,84.84,17.64,65.4,49.94,9.273,7.659,3.691,2.949,2.868,0.1922,1.005,0.05147,0.043000000000000003,0.2257,0.07632000000000001,0.016390000000000002,0.002547
2020-05-03,9197.48,213.68,263.65,83.06,17.29,64.06,49.38,9.174,7.501,3.661,3.012,2.879,0.1943,1.034,0.05178000000000001,0.042710000000000005,0.2267,0.07697000000000001,0.01658,0.0026000000000000003
2020-05-04,8968.9,210.32,251.35,81.54,17.52,63.07,48.03,9.148,7.471,3.65,2.847,2.852,0.1877,1.011,0.05022,0.041890000000000004,0.2207,0.07406,0.016390000000000002,0.002546
2020-05-05,9119.13,211.66,252.11,81.49,17.16,62.78,48.19,9.109,7.453,3.711,2.829,2.835,0.188,1.011,0.05058000000000001,0.04152,0.2225,0.07444,0.01667,0.002495
2020-05-06,9408.99,211.16,252.08,81.46,16.45,62.17,47.71,9.574,7.064,3.762,2.822,2.808,0.1895,1.029,0.05115,0.041740000000000006,0.2228,0.0733,0.01627,0.0025789999999999997
2020-05-07,10064.33,222.3,266.0,85.05,17.5,65.9,49.73,10.14,7.384,4.11,2.793,2.807,0.1888,1.008,0.051530000000000006,0.041710000000000004,0.221,0.07356,0.01623,0.002718
2020-05-08,10041.73,212.45,261.98,81.94,17.26,65.06,48.09,11.7,7.254,4.031,2.824,2.8200000000000003,0.2069,1.024,0.053790000000000004,0.040970000000000006,0.2223,0.07455,0.016530000000000003,0.002725
2020-05-09,9912.22,210.29,272.4,80.45,17.22,64.15,47.96,11.49,7.167,3.9210000000000003,2.835,2.967,0.21680000000000002,1.039,0.053040000000000004,0.04172,0.225,0.07368000000000001,0.01657,0.0026479999999999997
2020-05-10,9556.85,199.16,244.06,74.36,15.37,59.67,43.15,10.41,6.311,3.59,2.753,2.814,0.1976,1.093,0.05152,0.04118,0.2165,0.07142000000000001,0.016130000000000002,0.0025729999999999998
2020-05-11,9164.84,186.46,235.82,71.64,15.21,59.42,41.68,9.837,6.154,3.5220000000000002,2.493,2.597,0.18580000000000002,1.069,0.04995,0.038560000000000004,0.2003,0.06514,0.014450000000000001,0.002551
2020-05-12,8975.74,192.39,244.26,75.19,16.07,61.91,42.92,10.19,6.195,3.626,2.468,2.5869999999999997,0.1899,1.019,0.051050000000000005,0.03905,0.2,0.07062,0.01493,0.002555
2020-05-13,9407.67,202.28,247.19,77.57,16.86,67.69,44.63,10.58,6.449,3.829,2.556,2.592,0.19690000000000002,1.011,0.052390000000000006,0.039130000000000005,0.2043,0.07123,0.015250000000000001,0.002549
2020-05-14,9937.97,210.06,252.76,77.81,16.81,68.37,45.48,10.82,6.411,4.025,2.65,2.617,0.2127,1.015,0.05212000000000001,0.03987,0.2064,0.07075000000000001,0.015380000000000001,0.002624
2020-05-15,9841.71,197.59,236.8,73.64,15.95,63.91,44.12,10.07,6.571,3.827,2.6630000000000003,2.5540000000000003,0.2107,1.056,0.05192,0.03996,0.2048,0.0698,0.015360000000000002,0.002597
2020-05-16,9584.9,201.92,239.18,74.18,19.02,65.71,43.49,10.34,6.916,3.858,2.6870000000000003,2.664,0.2021,1.022,0.051820000000000005,0.04027,0.202,0.06845000000000001,0.015090000000000001,0.002568
2020-05-17,9885.55,208.01,244.76,83.52,16.72,67.58,44.48,10.53,6.917,3.975,2.6710000000000003,2.689,0.20600000000000002,1.022,0.05226,0.039990000000000005,0.20470000000000002,0.07169,0.01531,0.0025689999999999997
2020-05-18,9943.74,216.43,251.43,77.23,17.05,67.47,46.79,10.45,6.938,3.996,2.746,2.769,0.2064,1.022,0.054970000000000005,0.0398,0.2081,0.07135000000000001,0.01552,0.002559
2020-05-19,9890.69,216.63,251.74,77.64,17.27,67.53,45.79,10.37,6.744,4.02,2.666,2.838,0.20420000000000002,1.012,0.057170000000000006,0.039470000000000005,0.20670000000000002,0.07027,0.015580000000000002,0.0025789999999999997
2020-05-20,9832.94,210.54,241.44,78.44,16.99,65.28,46.14,10.15,6.558,3.908,2.678,2.891,0.2056,1.034,0.057490000000000006,0.03969,0.20620000000000002,0.07201,0.015580000000000002,0.002568
2020-05-21,9566.81,211.42,230.37,74.79,18.94,61.97,44.59,9.666,6.155,3.723,2.614,2.851,0.20070000000000002,1.055,0.05754000000000001,0.03962,0.2031,0.07166,0.01506,0.002598
2020-05-22,9265.04,208.27,235.6,75.85,16.98,63.28,44.65,10.68,6.67,3.769,2.637,2.8609999999999998,0.2048,1.01,0.05686000000000001,0.04023,0.2025,0.06938000000000001,0.015070000000000002,0.0025659999999999997
2020-05-23,9311.34,209.35,236.82,75.17,18.55,64.73,44.72,10.38,6.604,3.776,2.622,2.833,0.2092,1.015,0.05652000000000001,0.041170000000000005,0.2023,0.06922,0.01563,0.0025759999999999997
2020-05-24,9307.11,201.75,224.41,72.23,16.07,60.98,42.27,9.765,6.573,3.583,2.613,2.83,0.20270000000000002,1.067,0.056170000000000005,0.041490000000000006,0.2013,0.06822,0.015280000000000002,0.0026000000000000003
2020-05-25,8977.43,206.78,234.55,74.06,16.4,62.6,43.72,10.01,6.917,3.659,2.548,2.742,0.19740000000000002,1.009,0.054360000000000006,0.040760000000000005,0.1973,0.06618,0.014790000000000001,0.0025659999999999997
2020-05-26,9011.53,203.69,229.43,73.44,16.3,62.2,42.77,10.21,6.72,3.635,2.536,2.759,0.19740000000000002,1.019,0.0541,0.042530000000000005,0.197,0.06641000000000001,0.015470000000000001,0.002624
2020-05-27,9222.3,211.98,237.76,77.16,18.31,65.88,44.31,10.52,6.981,3.783,2.577,2.76,0.2001,1.003,0.055920000000000004,0.04186,0.2001,0.06751,0.014990000000000002,0.0026479999999999997
2020-05-28,9619.34,220.33,242.56,76.83,17.67,67.76,45.71,10.55,7.21,3.9370000000000003,2.623,2.849,0.20470000000000002,1.005,0.06759000000000001,0.041670000000000006,0.201,0.06988000000000001,0.01514,0.00256
